smiles,pka,is_ionizable
c2ccc1ocnc1c2,2.997918863296509,1
CCCCCO,9.65583152770996,1
CCN(CC)c1ccccc1,7.149310989379883,1
Fc1cccc(F)c1,,0
ClCCC#N ,,0
CC(C)(C)Cc1ccccc1,,0
O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,7.574669303894043,1
Clc1ccccc1I,,0
c2ccc1[nH]nnc1c2,7.605558567047119,1
CNC(=O)Oc1cccc2CC(C)(C)Oc12,5.308768615722657,1
Cc1cccc(C)c1O,10.627811470031737,1
CC(C)C(C)O,10.46629379272461,1
c1ccccc1C(O)c2ccccc2,11.072638702392577,1
CCCCCCCCCC(=O)OC,,0
COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,,0
CC(C)CBr,,0
CCI,,0
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,5.301783390045166,1
CCCCCCBr,,0
CCCC(C)C,,0
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,,0
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,6.231297874450684,1
ON=Cc1ccc(o1)N(=O)=O ,,0
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,4.367745065689087,1
Nc1nc[nH]n1,8.945318641662597,1
BrC(Br)Br,,0
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,7.210161571502685,1
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,,0
OCc1ccccc1,10.547267723083497,1
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,5.802443542480469,1
Oc1ccc(Br)cc1,8.999874382019042,1
CC(C)Br,,0
CC(C)CC(C)(C)C,,0
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,,0
CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,3.2020607376098633,1
CCC,,0
Nc1cc(nc(N)n1=O)N2CCCCC2 ,5.11721869468689,1
Nc2cccc3nc1ccccc1cc23 ,7.254842529296875,1
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,,0
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,9.28179946899414,1
C1Cc2cccc3cccc1c23,,0
CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O,3.2001137924194336,1
Brc1ccc(Br)cc1,,0
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,,0
Oc1ccc(cc1)c2ccccc2,9.537972831726075,1
CC1=C(CCCO1)C(=O)Nc2ccccc2 ,4.717213926315307,1
CCOC=C,,0
CCC#C,,0
COc1ncnc2nccnc12 ,3.207717971801758,1
CCCCC(C)(O)CC,10.160030784606933,1
Clc1ccc(Cl)cc1,,0
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,9.547481269836426,1
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,7.158508415222168,1
Cc1c[nH]c2ccccc12 ,5.383358850479126,1
COc2ncc1nccnc1n2,3.2168460941314696,1
CNC(=O)Oc1ccccc1C2OCCO2,4.871876401901245,1
C1N(C(=O)NCC(C)C)C(=O)NC1,5.902575979232788,1
CC#N,,0
CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,5.2187627410888675,1
CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,7.557350559234619,1
ClCC(Cl)(Cl)Cl,,0
CCCCO,9.651268348693847,1
CC1CCCCC1NC(=O)Nc2ccccc2,5.617939872741699,1
Clc1cc(Cl)cc(Cl)c1,,0
O=Cc1ccco1,,0
CC(C)CCO,9.7998335647583,1
O=Cc2ccc1OCOc1c2 ,,0
CC(=C)C,,0
O=Cc1ccccc1,,0
CC(=C)C(=C)C,,0
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,6.104030265808105,1
O2c1ccccc1N(C)C(=O)c3cccnc23 ,3.8238355541229248,1
C1c2ccccc2c3ccccc13,,0
CC1CCCCC1,,0
NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,9.265656852722168,1
COC(=O)c1ccc(O)cc1,8.557957763671874,1
CC1CCCO1,,0
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,,0
OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,9.037566795349122,1
CCCI,,0
CCNc1nc(NC(C)C)nc(SC)n1,6.309517974853516,1
CCCO,9.62640899658203,1
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,8.255979328155517,1
CCCC(C)O,9.907730331420899,1
OC(C(=O)c1ccccc1)c2ccccc2,9.78486499786377,1
Cc1ccc(O)c(C)c1,10.46163475036621,1
Clc1cccc(c1)N(=O)=O,,0
Cc2c(N)c(=O)n(c1ccccc1)n2C,9.475146942138672,1
Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,,0
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,,0
CCNc1nc(NC(C)(C)C)nc(SC)n1,6.648763999938965,1
CCC(C)CCO,9.697619094848633,1
Cc2ncc1nccnc1n2,3.802511978149414,1
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,8.944745693206787,1
CCCCI,,0
Brc1ccc2ccccc2c1,,0
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,8.794686260223388,1
FC(F)(F)c1ccccc1,,0
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,,0
c1ccc2c(c1)sc3ccccc23,,0
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,,0
Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ,,0
CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,5.562382602691651,1
c1ccccc1C(O)C(O)c2ccccc2,10.959739646911622,1
COC(=O)c1ccccc1C(=O)OC,,0
CCCCCCCC(=O)OCC,,0
CCSSCC,,0
CCOCCOCC,,0
Clc1cc(Cl)c(Cl)cc1Cl,,0
Nc1ccc(cc1)c2ccc(N)cc2,5.798450317382812,1
CCCCCC=C,,0
CCCCc1c(C)nc(NCC)[nH]c1=O,5.890346870422364,1
O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,7.8797581672668455,1
Nc1ccccc1Cl,10.092071990966797,1
COc1cccc(Cl)c1,,0
CCCCN(CC)C(=O)SCCC,6.130068759918213,1
CCCCOC=O,,0
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,7.029435901641846,1
BrC(Cl)Cl,,0
CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) ,,0
c1ccc(cc1)c2ccc(cc2)c3ccccc3,,0
Oc1ccc(C=O)cc1,8.433518180847168,1
CBr,,0
Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,7.67436466217041,1
CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,5.47032283782959,1
CCc1ccc2ccccc2c1,,0
Nc1c(C)c[nH]c(=O)n1 ,6.984556121826172,1
Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,,0
c1c(NC(=O)c2ccccc2(I))cccc1,9.480901908874511,1
Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,6.063315734863282,1
Fc1ccccc1Br,,0
Oc1ccc(Cl)cc1Cl,7.8546169090271,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,,0
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,5.491660022735596,1
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,9.481273345947265,1
C1CCCC1,,0
Cc1ccccc1N,4.991696739196778,1
c1(OC)ccc(CC=C)cc1,,0
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,5.567997961044312,1
CC(C)C=C,,0
Oc1ccccn1,5.166682043075562,1
CC,,0
Clc1ccccc1Cl,,0
Sc2nc1ccccc1s2 ,4.043997287750244,1
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ,,0
COc2c1occc1cc3ccc(=O)oc23 ,,0
CC(=O)N,6.659542026519776,1
Cc1cccc2ccccc12,,0
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,7.370887718200684,1
CC(O)C(C)(C)C,11.509208679199219,1
CCCC(=O)OCC,,0
CC2=CC(=O)c1ccccc1C2=O ,,0
c1ccc2c(c1)ccc3ccccc32,,0
Cc1ccnc(C)c1,6.513403072357177,1
CCCCCCCCCO,9.559030876159667,1
BrCBr,,0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,6.690302124023438,1
Cc1ccc2cc(C)ccc2c1,,0
CCSC(=O)N(CC(C)C)CC(C)C,5.976223697662354,1
O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,,0
Nc1cccc(c1)N(=O)=O,9.368725090026855,1
CCCCCl,,0
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,7.045467967987061,1
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,,0
Nc3cc2c1ccccc1ccc2c4ccccc34 ,4.455012311935425,1
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,9.58964599609375,1
CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,4.448325233459473,1
CC1CO1,,0
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,6.060754756927491,1
CCNC(=S)NCC,6.180798091888428,1
Oc1cc(Cl)cc(Cl)c1Cl,6.579138565063476,1
CCCCC(=O)OC,,0
Nc1ccccc1,4.985560369491577,1
Cc1cccc2c(C)cccc12,,0
NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,7.356875,1
C1=Cc2cccc3cccc1c23,,0
CCCCCOC(=O)CC,,0
CCNc1nc(NC(C)C)nc(OC)n1,6.340892543792725,1
c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,,0
CCBr,,0
CCC#CCC,,0
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,8.782025985717773,1
CCC(=C)C,,0
Oc1cccc2cccnc12 ,8.80817539215088,1
C1CCc2ccccc2C1,,0
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,7.684394989013672,1
Brc1cc(Br)cc(Br)c1,,0
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,,0
Cc1cc(=O)[nH]c(=S)[nH]1,7.983111476898193,1
COc1cc(CC=C)ccc1O,9.930584297180175,1
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,7.764949016571045,1
c1cc2ccc3cccc4ccc(c1)c2c34,,0
CCOC(C)OCC,,0
CC1(C)CON(Cc2ccccc2Cl)C1=O,3.606535701751709,1
CCCCOCCO,9.448298721313476,1
Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,,0
CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,8.912267417907715,1
FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,2.6494484901428224,1
c1ccc2ncccc2c1,4.579640235900879,1
COC(=O)c1cc(O)c(O)c(O)c1 ,8.240735569000243,1
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,8.87741828918457,1
Clc2ccc1oc(=O)[nH]c1c2,9.09946102142334,1
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,,0
O=C1NC(=O)C(=O)C(=O)N1 ,7.061189365386963,1
ClCCCCl,,0
Fc1cccc(Br)c1,,0
Clc1ccc(Br)cc1,,0
CC(C)C(C)C,,0
CCC=C,,0
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,,0
Nc1cc[nH]c(=O)n1 ,6.152494850158692,1
FC(F)(Cl)C(F)(Cl)Cl,,0
CCC#N,,0
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,,0
COc1ccccc1N(=O)=O,,0
CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,8.640061340332032,1
CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,3.1401359272003173,1
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,,0
CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,7.35481372833252,1
c1c(OC)c(OC)C2C(=O)OCC2c1,,0
OCC(O)CO,10.357734184265137,1
COc1ccccc1O ,9.952959175109862,1
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,2.641387996673584,1
Cc1c2ccccc2cc3ccccc13,,0
Cc1cc(=O)n(c2ccccc2)n1C,,0
CCCCOC,,0
Cc2cnc1cncnc1n2,3.5324438190460206,1
CCNc1nc(Cl)nc(NCC)n1 ,7.976214294433594,1
CN(C)C(=O)C,6.614457454681396,1
CSc1nc(nc(n1)N(C)C)N(C)C,5.26527063369751,1
C=C,,0
CC(C)(C)CCO,9.997843856811523,1
O=C1NC(=O)NC(=O)C1(CC)CC=C,7.679126491546631,1
Oc1ccc(Cl)c(Cl)c1Cl,7.069890670776367,1
COc1ccccc1,,0
c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,9.790747756958007,1
CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,7.446826419830322,1
COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,5.904132080078125,1
CCc1ccc(C)cc1,,0
CC(C)SC(C)C,,0
O=N(=O)c1cccc(c1)N(=O)=O,,0
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,,0
CCC1(C(C)C)C(=O)NC(=O)NC1=O ,7.830508518218994,1
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,7.562327995300293,1
Cc1ncc(N(=O)=O)n1CCO,7.258438148498535,1
Nc1ccc(Cl)cc1,4.4130455493927006,1
CCCC(C)(C)CO,10.550424766540527,1
c1ccoc1,,0
COCCCNc1nc(NC(C)C)nc(SC)n1,6.424289169311524,1
CN(C)C(=O)NC1CC2CC1C3CCCC23,6.0848329067230225,1
CC(C)(C)c1ccccc1,,0
CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,3.221862373352051,1
CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,7.0811076164245605,1
CCCOC,,0
CC(C)OC(=O)C,,0
Brc1ccccc1,,0
CCOC(=O)c1ccc(O)cc1,8.521623802185058,1
O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,9.498176193237304,1
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,,0
c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,,0
O=c1[nH]cnc2[nH]ncc12 ,4.824283952713013,1
ClC=C,,0
CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,6.483796405792236,1
BrC(Br)(Br)Br,,0
CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,6.694491672515869,1
O=C1NC(=O)c2ccccc12 ,6.985560512542724,1
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,9.667352790832519,1
COC(=O)c1ccccc1,,0
Cn1ccc(=O)[nH]c1=O,4.545961751937866,1
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,9.352212162017823,1
Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,,0
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,6.299366722106933,1
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,9.081267929077148,1
C1CC=CC1,,0
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),7.25618070602417,1
CCCCCCCCC,,0
Oc1ccccc1Cl,8.51505039215088,1
c1cccc2c3c(C)cc4ccccc4c3ccc12,,0
CCOc1ccccc1,,0
CCOC(=O)C=Cc1ccccc1,,0
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,4.80913761138916,1
Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,5.923081645965576,1
Cc1ccc(cc1)S(=O)(=O)N,6.712357559204102,1
CC(OC(=O)Nc1cccc(Cl)c1)C#C,9.087930030822754,1
CCCCCC(C)C,,0
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,,0
CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,7.24213171005249,1
CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,3.350652666091919,1
CCC(O)C(C)C,10.540179367065429,1
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,,0
CC1(C)C2CCC1(C)C(O)C2,10.673919448852539,1
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,8.068730640411378,1
CCCCCCC,,0
Oc1cccc2ccccc12,9.544868698120117,1
C/C1CCCCC1\C,,0
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,6.963033218383789,1
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,,0
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,,0
CCCCCC(=O)C,,0
COP(=O)(NC(C)=O)SC ,7.282414016723632,1
CCCCSP(=O)(SCCCC)SCCCC,,0
c1cC2C(=O)NC(=O)C2cc1,5.955706167221069,1
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,6.248583679199219,1
CC=C(C)C,,0
Cc1ccc(C)c(C)c1,,0
Oc1cc(Cl)c(Cl)cc1Cl,6.876144962310791,1
c1ccc2c(c1)cnc3ccccc23 ,4.774826316833496,1
CCCC(C)(O)CC,10.190405464172363,1
CCCCCCCC,,0
c1ccc2cc3ccccc3cc2c1,,0
NNc1ccccc1,5.597906970977784,1
CCC=O,,0
C1CCCCCCC1,,0
O=C1NC(=O)NC(=O)C1(CC=C)CC=C,7.647387981414795,1
ClC(Cl)Cl,,0
Sc1nccc(=O)[nH]1 ,5.701385822296142,1
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,4.991857814788818,1
CC1=CCCCC1,,0
CCCCC(CC)C=O,,0
COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,,0
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,7.911180686950684,1
c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,,0
CCC(CC)C=O,,0
CCCOCCC,,0
CCCCCCCCCCCCCCO,9.489790840148926,1
Oc1c(Cl)ccc(Cl)c1Cl,6.0621894836425785,1
NC(=O)N,7.461498546600342,1
CCCC#C,,0
Brc1cccc(Br)c1,,0
CCCCCCCCCCCCCCCCCCO,9.419927883148194,1
CC(=O)Nc1ccccc1,5.040670051574707,1
c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,6.028759078979492,1
c1nccc(C(=O)NN)c1,8.518807506561279,1
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,6.228891286849976,1
CC(C)CCOC=O,,0
CC(=O)c1ccccc1,,0
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,4.683462314605713,1
CCOP(=O)(OCC)OCC,,0
CC2(C)C1CCC(C)(C1)C2=O,,0
COc2cnc1cncnc1n2,3.2735509967803953,1
ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,,0
CC(C)N(=O)=O,,0
c1ccc2c(c1)[nH]c3ccccc32,5.9243228721618655,1
OCC(O)C(O)CO,10.574776649475098,1
CCCOC(=O)c1ccc(N)cc1,9.952220115661621,1
CNC(=O)C=C(C)OP(=O)(OC)OC,6.095286912918091,1
O=C1CCC(=O)N1,6.556123046875,1
CCC(C)C(C)C,,0
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,8.732981777191162,1
CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,4.752733154296875,1
O2c1ccccc1N(CC)C(=O)c3ccccc23 ,3.85085786819458,1
C1CCOCC1,,0
CCCCCC#C,,0
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,,0
c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,,0
CCOC(=O)c1ccccc1,,0
ClCC(C)C,,0
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,9.86701026916504,1
CCCCCCCCCCCC(=O)OC,,0
CCCSCCC,,0
c1ccc2cc3cc4ccccc4cc3cc2c1,,0
CCCCCBr,,0
CCCC/C=C/C,,0
Cc1ncc(N(=O)=O)n1CCO ,7.258438148498535,1
CCCCCC1CCCC1,,0
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,,0
O=C1NC(=O)NC(=O)C1(CC)C(C)C,7.830508518218994,1
CC(Cl)(Cl)Cl,,0
CON(C)C(=O)Nc1ccc(Cl)cc1,9.689010276794434,1
O=C2NC(=O)C1(CCCCC1)C(=O)N2,7.9509328269958495,1
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,4.345536518096924,1
Cc1ccc(Br)cc1,,0
CCOCC,,0
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,8.508441791534423,1
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,4.147443084716797,1
Cc1cc(C)c(O)c(C)c1,10.79867244720459,1
c1ccccc1,,0
Clc1ccc(I)cc1,,0
COc1ccc(NC(=O)N(C)C)cc1Cl,5.077787561416626,1
CC(C)N(C(=O)CCl)c1ccccc1 ,5.363331117630005,1
C=Cc1ccccc1,,0
COCOC,,0
Cc1ccccc1C,,0
CCC(C)O,9.967904472351075,1
Oc1ccc(O)cc1,9.582819900512696,1
CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,10.039832572937012,1
C1c2ccccc2c3cc4ccccc4cc13,,0
O=C1CNC(=O)N1 ,9.360532073974609,1
c1(O)cc(O)ccc1CCCCCC,9.972230911254883,1
C=CCS(=O)SCC=C,,0
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,,0
Cc1c(C)c2c3ccccc3ccc2c4ccccc14,,0
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,7.03778335571289,1
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,7.4434562683105465,1
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,5.59938798904419,1
Clc1cccc(Cl)c1,,0
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,,0
CC(C)COC=O,,0
c1ccccc1SC,,0
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,6.353506870269776,1
CCCCCC,,0
COC(=O)c1cccnc1 ,3.3865954303741455,1
NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,6.287725620269775,1
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,,0
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,2.97617883682251,1
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,6.949048309326172,1
c1ccc2c(c1)c3ccccc3c4ccccc24,,0
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,9.887625007629394,1
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,,0
CCc1ccccn1,5.730905380249023,1
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,,0
c1ccc(cc1)c2ccccc2,,0
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,,0
CN(C)c1nc(nc(n1)N(C)C)N(C)C,5.870743198394775,1
CC(C)CC(C)(C)O,10.40632064819336,1
O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,8.00222791671753,1
OCC1OC(O)(CO)C(O)C1O,9.632289905548095,1
Cc1cc(C)cc(O)c1,10.139172096252441,1
ClCC#CCOC(=O)Nc1cccc(Cl)c1,9.08299840927124,1
CC(=O)Nc1ccc(Cl)cc1,4.9911572360992436,1
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,,0
CCC(C)(C)C,,0
CNc1ccccc1,5.848160171508789,1
C=CCC=C,,0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,7.023922920227051,1
Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,6.883144855499268,1
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,6.31549220085144,1
Oc1cccc(Cl)c1,9.125796585083007,1
Clc1cccc(Br)c1,,0
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,6.575884399414062,1
O=C1NC(=O)NC(=O)C1(C)CC,7.831920833587646,1
OCCOc1ccccc1,9.397878379821778,1
C(c1ccccc1)c2ccccc2,,0
CCCCCC(O)CC,9.975366439819336,1
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,3.3649739265441894,1
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,5.52721378326416,1
CCCC(C)CO,10.066468544006348,1
CCCCC(C)(C)O,10.294500350952148,1
CCc1ccccc1,,0
O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,8.067278690338135,1
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,,0
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,7.652780132293701,1
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,,0
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,,0
CCOC(=O)CC,,0
CSc1nc(NC(C)C)nc(NC(C)C)n1,5.991329288482666,1
CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,9.27299446105957,1
Cc1cc2ccccc2cc1C,,0
Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,,0
Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,,0
NC(N)=NC#N ,4.960198564529419,1
ClC(Cl)(Cl)N(=O)=O,,0
Clc1cccc(Cl)c1c2ccccc2 ,,0
COc1ccc(C=O)cc1,,0
CC(=O)Nc1ccc(cc1)N(=O)=O,9.700890617370606,1
CCCCCCC(=O)OCC,,0
CC(=O)Nc1ccc(O)cc1,5.890574645996094,1
c2ccc1[nH]ncc1c2 ,4.569255084991455,1
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,7.549070987701416,1
